case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
a6fc90d9,Karnataka,Karnataka District 1,Residential,Notification,77,57,32,0,2,4,0,0.205,12.0,111
87903285,West Bengal,West Bengal District 2,Industrial,Compensation,235,55,12,0,3,72,0,0.177,3.0,154
0b9e1e6a,Tamil Nadu,Tamil Nadu District 3,Agricultural,Notification,39,19,18,1,7,0,10,0.276,5.0,111
3267229b,Chhattisgarh,Chhattisgarh District 4,Agricultural,Compensation,222,42,32,0,3,17,0,0.175,11.0,201
c3d51549,Andhra Pradesh,Andhra Pradesh District 1,Commercial,Objection,252,152,20,0,3,7,11,0.344,6.0,246
ac611868,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Objection,280,180,23,1,5,5,44,0.444,7.0,187
d80912fe,Chhattisgarh,Chhattisgarh District 3,Agricultural,Possession,288,28,25,0,4,3,4,0.228,8.0,174
ddb03706,Rajasthan,Rajasthan District 4,Industrial,Notification,42,22,28,0,1,0,0,0.038,10.0,192
9faf2d54,Madhya Pradesh,Madhya Pradesh District 1,Commercial,Objection,273,173,16,0,5,34,26,0.268,4.0,111
d3e8607b,Punjab,Punjab District 2,Agricultural,Possession,271,11,12,0,1,4,0,0.179,4.0,192
134138bd,Karnataka,Karnataka District 3,Industrial,Objection,280,180,16,0,4,6,80,0.33,4.0,329
1a0f36ef,Tamil Nadu,Tamil Nadu District 4,Agricultural,Possession,271,11,20,0,3,1,0,0.101,6.0,192
f09be7a0,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Compensation,272,92,20,1,6,48,26,0.238,6.0,256
58ba8609,Tamil Nadu,Tamil Nadu District 2,Industrial,Notification,42,22,23,0,3,34,0,0.193,8.0,192
a0c2cc17,Bihar,Bihar District 3,Industrial,Notification,90,70,18,0,1,1,2,0.047,6.0,138
5c2099c4,West Bengal,West Bengal District 4,Agricultural,Compensation,224,44,31,1,5,40,10,0.43,11.0,174
8e8e2806,Bihar,Bihar District 1,Residential,Possession,281,21,29,0,4,4,0,0.243,10.0,187
f2ea284e,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Notification,81,61,31,0,5,37,0,0.38,10.0,165
c2eef308,Maharashtra,Maharashtra District 3,Industrial,Possession,285,25,16,0,0,5,2,0.197,5.0,154
803bad88,Haryana,Haryana District 4,Agricultural,Possession,278,18,30,0,5,7,0,0.42,10.0,138
2d0db2a0,Chhattisgarh,Chhattisgarh District 1,Industrial,Compensation,360,180,41,0,5,51,78,0.363,15.0,309
84111288,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Possession,312,52,14,0,1,2,20,0.111,4.0,249
0409999d,Andhra Pradesh,Andhra Pradesh District 3,Commercial,Objection,151,51,39,0,5,32,4,0.187,14.0,205
ad2c0741,Maharashtra,Maharashtra District 4,Agricultural,Notification,200,180,27,0,1,3,80,0.155,10.0,312
02199e29,Rajasthan,Rajasthan District 1,Agricultural,Notification,39,19,26,0,4,8,0,0.412,8.0,111
f6fc99ae,West Bengal,West Bengal District 2,Agricultural,Compensation,289,109,25,0,5,60,28,0.179,8.0,264
c1888867,Uttar Pradesh,Uttar Pradesh District 3,Commercial,Notification,160,140,24,0,4,4,48,0.247,8.0,138
9f134639,Uttar Pradesh,Uttar Pradesh District 4,Commercial,Possession,281,21,6,0,1,2,0,0.112,2.0,111
bcc65b08,Chhattisgarh,Chhattisgarh District 1,Agricultural,Notification,50,30,34,0,5,4,5,0.278,11.0,197
b59bcedf,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Possession,295,35,26,0,4,34,8,0.249,9.0,174
f74a8d04,Chhattisgarh,Chhattisgarh District 3,Agricultural,Compensation,358,178,30,0,4,31,58,0.26,10.0,154
da283e49,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,77,57,31,0,5,0,0,0.152,10.0,181
a1b8e57c,Maharashtra,Maharashtra District 1,Industrial,Objection,214,114,30,0,6,30,46,0.145,10.0,281
81e0a18e,West Bengal,West Bengal District 2,Industrial,Compensation,233,53,36,0,4,47,0,0.343,13.0,201
4d39e5e8,Rajasthan,Rajasthan District 3,Industrial,Objection,133,33,20,0,0,5,0,0.201,7.0,192
4ac4b0c4,Rajasthan,Rajasthan District 4,Commercial,Objection,143,43,7,0,3,33,0,0.157,2.0,181
e9b15bda,Rajasthan,Rajasthan District 1,Agricultural,Objection,168,68,18,0,4,39,15,0.417,5.0,247
d4f9f395,Uttar Pradesh,Uttar Pradesh District 2,Residential,Notification,161,141,28,0,5,5,49,0.306,9.0,154
408733c5,Uttar Pradesh,Uttar Pradesh District 3,Commercial,Compensation,276,96,42,1,6,22,14,0.363,16.0,201
800de239,Bihar,Bihar District 4,Commercial,Possession,279,19,10,0,1,6,0,0.261,3.0,192
1d1eb94e,Rajasthan,Rajasthan District 1,Industrial,Compensation,217,37,32,0,2,30,0,0.204,12.0,197
4ada2839,Rajasthan,Rajasthan District 2,Agricultural,Notification,46,26,34,0,5,2,2,0.204,11.0,192
a4570dcc,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Compensation,256,76,29,0,4,59,6,0.381,10.0,201
76a2051a,Rajasthan,Rajasthan District 4,Industrial,Compensation,244,64,31,0,5,18,0,0.235,10.0,111
b31cea2f,Andhra Pradesh,Andhra Pradesh District 1,Residential,Notification,60,40,30,0,3,30,12,0.055,11.0,187
4f8a92cf,Haryana,Haryana District 2,Industrial,Compensation,259,79,17,1,6,0,10,0.268,5.0,192
3327bf9b,West Bengal,West Bengal District 3,Residential,Compensation,314,134,46,0,6,24,44,0.281,17.0,187
8e288819,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Compensation,226,46,31,1,6,0,10,0.276,10.0,192
16d06109,Karnataka,Karnataka District 1,Commercial,Notification,44,24,23,0,1,3,0,0.145,8.0,192
308dc1f8,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Compensation,255,75,21,1,7,26,10,0.414,6.0,111
8d19af7f,Uttar Pradesh,Uttar Pradesh District 3,Agricultural,Possession,274,14,22,1,4,0,10,0.21,7.0,138
0ca28faf,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Objection,280,180,15,1,5,35,70,0.389,4.0,187
13615027,Rajasthan,Rajasthan District 1,Industrial,Compensation,304,124,35,0,4,25,38,0.236,12.0,111
ac9225da,Chhattisgarh,Chhattisgarh District 2,Industrial,Compensation,257,77,38,0,4,14,0,0.175,14.0,174
ccedd229,Maharashtra,Maharashtra District 3,Residential,Notification,69,49,19,0,3,5,18,0.299,6.0,255
63b102cb,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Notification,54,34,18,0,4,6,0,0.364,5.0,111
535c1319,Madhya Pradesh,Madhya Pradesh District 1,Industrial,Objection,147,47,18,0,1,3,2,0.146,6.0,165
e06099c3,Bihar,Bihar District 2,Commercial,Possession,286,26,23,0,3,32,2,0.142,8.0,201
385afa3c,Uttar Pradesh,Uttar Pradesh District 3,Industrial,Possession,288,28,28,0,7,37,4,0.419,9.0,201
f1db1b9c,Haryana,Haryana District 4,Agricultural,Objection,280,180,21,0,3,5,32,0.275,7.0,138
7c27bc04,Punjab,Punjab District 1,Agricultural,Compensation,236,56,43,0,6,7,0,0.214,15.0,111
03383349,Uttar Pradesh,Uttar Pradesh District 2,Industrial,Objection,183,83,28,0,4,1,26,0.154,9.0,269
188f1078,Tamil Nadu,Tamil Nadu District 3,Industrial,Notification,131,111,45,0,7,5,29,0.365,16.0,264
3fe05731,Punjab,Punjab District 4,Agricultural,Compensation,254,74,22,0,3,17,4,0.165,7.0,208
c2159610,West Bengal,West Bengal District 1,Agricultural,Compensation,360,180,32,0,5,13,64,0.193,11.0,309
13c3a54f,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Compensation,238,58,28,0,2,48,0,0.288,10.0,165
49f98b08,Uttar Pradesh,Uttar Pradesh District 3,Industrial,Compensation,236,56,37,0,6,7,0,0.195,13.0,187
7149aec4,Chhattisgarh,Chhattisgarh District 4,Industrial,Objection,135,35,34,1,5,2,10,0.295,12.0,138
8ba789cc,West Bengal,West Bengal District 1,Agricultural,Compensation,360,180,25,0,4,63,80,0.164,8.0,324
207b8afe,Karnataka,Karnataka District 2,Agricultural,Compensation,360,180,25,1,6,29,78,0.399,8.0,302
a323a021,Chhattisgarh,Chhattisgarh District 3,Residential,Possession,295,35,41,0,7,35,8,0.344,14.0,192
6166b304,Karnataka,Karnataka District 4,Industrial,Compensation,218,38,22,0,3,33,0,0.243,7.0,192
86a8cb1c,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Objection,184,84,18,0,2,3,0,0.165,6.0,111
45cd794a,Haryana,Haryana District 2,Industrial,Notification,71,51,26,0,4,9,0,0.446,8.0,201
11c1ef0e,Karnataka,Karnataka District 3,Industrial,Compensation,243,63,33,0,1,21,0,0.137,12.0,154
01ae2c3d,Punjab,Punjab District 4,Residential,Notification,36,16,34,0,6,8,0,0.46,11.0,181
d7506508,Andhra Pradesh,Andhra Pradesh District 1,Agricultural,Compensation,360,180,19,0,2,29,74,0.199,6.0,315
eddb0166,West Bengal,West Bengal District 2,Industrial,Objection,149,49,23,0,4,32,2,0.151,7.0,192
14ce10ff,Maharashtra,Maharashtra District 3,Agricultural,Compensation,350,170,14,0,2,26,54,0.181,4.0,174
2148b091,Tamil Nadu,Tamil Nadu District 4,Agricultural,Compensation,255,75,14,0,1,14,5,0.092,4.0,174
ef4658d4,Maharashtra,Maharashtra District 1,Agricultural,Objection,192,92,21,0,3,4,0,0.233,7.0,165
e73861c6,Tamil Nadu,Tamil Nadu District 2,Residential,Notification,32,12,27,0,2,0,0,0.06,9.0,111
241ed852,Maharashtra,Maharashtra District 3,Agricultural,Possession,297,37,24,0,6,30,10,0.146,7.0,187
a07ba2d7,Madhya Pradesh,Madhya Pradesh District 4,Residential,Notification,153,133,1,0,0,3,44,0.119,1.0,192
ad7856d0,Karnataka,Karnataka District 1,Agricultural,Compensation,325,145,10,1,4,38,62,0.395,3.0,181
bd3fedce,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Notification,99,79,35,0,3,37,8,0.304,13.0,224
f55bebfa,Punjab,Punjab District 3,Commercial,Possession,285,25,15,0,2,1,2,0.099,4.0,165
08ce10ed,Punjab,Punjab District 4,Industrial,Possession,294,34,25,0,3,2,8,0.138,8.0,138
1b248ab0,Punjab,Punjab District 1,Agricultural,Notification,56,36,23,1,2,3,19,0.245,8.0,192
db87686e,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Notification,37,17,33,0,4,3,0,0.205,11.0,174
6e3c9347,Haryana,Haryana District 3,Industrial,Possession,283,23,12,0,1,34,0,0.146,4.0,138
dbc0f2ec,Tamil Nadu,Tamil Nadu District 4,Agricultural,Compensation,232,52,27,0,3,83,0,0.239,9.0,181
07a80184,Uttar Pradesh,Uttar Pradesh District 1,Commercial,Notification,40,20,25,0,4,2,0,0.18,8.0,111
f080d80e,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Notification,44,24,18,0,3,5,1,0.277,5.0,154
72d791ba,West Bengal,West Bengal District 3,Agricultural,Possession,289,29,46,1,9,6,14,0.555,16.0,197
1b25e524,Karnataka,Karnataka District 4,Agricultural,Objection,197,97,20,0,3,3,0,0.188,6.0,111
815c2fb0,Andhra Pradesh,Andhra Pradesh District 1,Industrial,Objection,140,40,17,0,4,33,0,0.209,5.0,174
7fc70fe8,Tamil Nadu,Tamil Nadu District 2,Industrial,Objection,184,84,33,0,5,4,26,0.276,11.0,138
dc56e5ce,Punjab,Punjab District 3,Industrial,Objection,143,43,6,0,0,0,0,0.02,2.0,165
22c7186d,Haryana,Haryana District 4,Residential,Objection,186,86,24,1,6,33,10,0.32,8.0,111
d3c4d4a9,Andhra Pradesh,Andhra Pradesh District 1,Industrial,Notification,70,50,17,0,4,2,0,0.204,5.0,111
2221ef81,Karnataka,Karnataka District 2,Industrial,Objection,180,80,27,0,7,2,24,0.272,8.0,187
bcf0547e,Maharashtra,Maharashtra District 3,Agricultural,Notification,112,92,15,1,6,2,26,0.311,4.0,197
49762d25,Maharashtra,Maharashtra District 4,Agricultural,Notification,41,21,12,0,3,34,0,0.191,3.0,181
2e70af74,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Possession,281,21,11,0,3,6,0,0.301,3.0,111
4bc94e78,Chhattisgarh,Chhattisgarh District 2,Industrial,Compensation,360,180,27,0,4,13,80,0.182,9.0,345
a6961286,Rajasthan,Rajasthan District 3,Residential,Notification,142,122,20,0,6,34,36,0.296,5.0,201
6f22ef3d,Chhattisgarh,Chhattisgarh District 4,Agricultural,Notification,142,122,30,0,4,7,36,0.37,10.0,192
a5b18661,Punjab,Punjab District 1,Industrial,Compensation,292,112,21,1,3,45,40,0.375,7.0,165
64e4d877,Karnataka,Karnataka District 2,Agricultural,Notification,42,22,34,1,6,0,10,0.278,12.0,111
2c047af7,Rajasthan,Rajasthan District 3,Agricultural,Notification,65,45,22,0,3,35,0,0.236,7.0,192
920d2da9,West Bengal,West Bengal District 4,Industrial,Objection,164,64,17,0,1,2,0,0.108,6.0,165
775e41f5,Bihar,Bihar District 1,Residential,Objection,280,180,21,0,3,7,80,0.349,7.0,352
e2e8e182,Chhattisgarh,Chhattisgarh District 2,Agricultural,Compensation,236,56,30,0,3,22,0,0.188,10.0,111
d5f324d9,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Objection,143,43,36,1,8,0,10,0.308,12.0,111
900c0668,Andhra Pradesh,Andhra Pradesh District 4,Agricultural,Objection,185,85,25,0,3,6,26,0.286,8.0,165
f5c7bb73,Bihar,Bihar District 1,Agricultural,Compensation,284,104,15,0,4,56,10,0.122,4.0,174
ac5d2a76,West Bengal,West Bengal District 2,Industrial,Compensation,220,40,38,0,7,13,0,0.266,13.0,111
2bcc02b5,Haryana,Haryana District 3,Industrial,Compensation,360,180,34,1,6,11,70,0.311,12.0,138
b411a09f,West Bengal,West Bengal District 4,Commercial,Notification,116,96,47,0,6,2,19,0.24,17.0,249
27225803,Madhya Pradesh,Madhya Pradesh District 1,Industrial,Notification,46,26,25,0,3,2,2,0.166,8.0,174
5bbedaa1,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Possession,282,22,24,0,3,6,0,0.299,8.0,111
e8fbadd9,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Objection,221,121,19,0,3,35,0,0.269,6.0,111
6deea18a,Bihar,Bihar District 4,Commercial,Objection,148,48,25,0,0,1,2,0.042,9.0,192
a60f0060,Tamil Nadu,Tamil Nadu District 1,Industrial,Compensation,360,180,23,1,5,57,80,0.266,8.0,309
b5815744,Uttar Pradesh,Uttar Pradesh District 2,Commercial,Notification,36,16,21,0,3,31,0,0.094,7.0,201
9ff35dd8,West Bengal,West Bengal District 3,Industrial,Notification,56,36,17,1,6,35,19,0.436,5.0,138
d6e793c1,West Bengal,West Bengal District 4,Residential,Objection,174,74,6,0,0,2,19,0.092,2.0,255
c5ef0e2a,Punjab,Punjab District 1,Agricultural,Compensation,262,82,25,0,5,45,10,0.109,8.0,181
cfb14877,Madhya Pradesh,Madhya Pradesh District 2,Residential,Notification,36,16,22,0,6,34,0,0.292,6.0,111
2daaa7c5,Punjab,Punjab District 3,Industrial,Objection,139,39,34,0,5,36,0,0.346,12.0,197
41538719,Chhattisgarh,Chhattisgarh District 4,Agricultural,Compensation,262,82,26,0,4,27,10,0.244,8.0,242
7f165322,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Notification,80,60,35,0,5,5,0,0.348,12.0,192
b2c24025,West Bengal,West Bengal District 2,Industrial,Compensation,281,101,15,1,3,0,18,0.188,5.0,181
ed427810,Karnataka,Karnataka District 3,Industrial,Objection,170,70,33,0,5,0,16,0.15,11.0,138
b7b999ec,Andhra Pradesh,Andhra Pradesh District 4,Agricultural,Notification,64,44,21,1,7,33,24,0.362,6.0,192
1f97644a,West Bengal,West Bengal District 1,Commercial,Notification,44,24,21,0,3,0,1,0.083,7.0,154
a2817684,Madhya Pradesh,Madhya Pradesh District 2,Commercial,Objection,176,76,17,0,4,1,0,0.165,5.0,111
78cf6d17,Chhattisgarh,Chhattisgarh District 3,Industrial,Objection,265,165,34,0,5,34,20,0.267,12.0,255
08955a18,Bihar,Bihar District 4,Industrial,Objection,141,41,17,0,4,34,0,0.249,5.0,197
29307dbb,Rajasthan,Rajasthan District 1,Commercial,Notification,46,26,21,0,3,1,2,0.123,7.0,192
4999b17f,Karnataka,Karnataka District 2,Agricultural,Compensation,298,118,35,0,4,31,34,0.262,12.0,165
4eccc303,Uttar Pradesh,Uttar Pradesh District 3,Industrial,Objection,276,176,48,0,8,2,27,0.276,17.0,260
b25bf0e6,Karnataka,Karnataka District 4,Industrial,Objection,280,180,30,0,5,1,80,0.198,10.0,138
b8c8a611,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Objection,171,71,35,0,7,6,18,0.414,11.0,165
7f25950c,Punjab,Punjab District 2,Commercial,Compensation,246,66,30,1,7,91,10,0.479,10.0,192
95356234,Tamil Nadu,Tamil Nadu District 3,Industrial,Notification,34,14,18,0,1,4,0,0.17,6.0,111
da16923c,Maharashtra,Maharashtra District 4,Industrial,Compensation,268,88,9,0,1,7,14,0.057,3.0,197
e064e188,Andhra Pradesh,Andhra Pradesh District 1,Industrial,Objection,134,34,19,1,4,4,10,0.378,6.0,192
ea764baf,Madhya Pradesh,Madhya Pradesh District 2,Commercial,Possession,320,60,36,0,5,4,25,0.285,13.0,271
9e5d88c4,Rajasthan,Rajasthan District 3,Agricultural,Notification,58,38,33,0,5,2,0,0.198,11.0,201
53db9cd1,Haryana,Haryana District 4,Agricultural,Notification,90,70,19,0,5,5,2,0.321,5.0,165
7a960597,Haryana,Haryana District 1,Industrial,Notification,30,10,25,0,5,2,0,0.22,8.0,111
3e21b6be,Madhya Pradesh,Madhya Pradesh District 2,Industrial,Objection,153,53,20,1,4,1,16,0.233,7.0,154
837e16bb,West Bengal,West Bengal District 3,Industrial,Compensation,263,83,12,0,2,37,10,0.223,3.0,236
21429d6b,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Compensation,302,122,17,0,1,38,21,0.197,6.0,253
15d95278,Rajasthan,Rajasthan District 1,Industrial,Possession,324,64,42,0,7,4,28,0.343,14.0,275
79f8d3eb,Uttar Pradesh,Uttar Pradesh District 2,Agricultural,Notification,52,32,15,0,4,4,6,0.257,4.0,220
28f36acb,West Bengal,West Bengal District 3,Agricultural,Possession,274,14,36,1,7,7,10,0.549,13.0,192
8cc3d12d,Bihar,Bihar District 4,Residential,Objection,138,38,38,0,3,0,0,0.079,14.0,165
2ca302ee,Punjab,Punjab District 1,Industrial,Possession,278,18,25,0,4,1,0,0.15,8.0,187
10d28ed1,Tamil Nadu,Tamil Nadu District 2,Industrial,Objection,161,61,40,0,3,0,0,0.109,15.0,192
ca4a7ddc,Andhra Pradesh,Andhra Pradesh District 3,Industrial,Objection,138,38,32,0,4,4,0,0.251,11.0,192
87ca0f3c,Chhattisgarh,Chhattisgarh District 4,Industrial,Objection,152,52,25,0,4,2,4,0.184,8.0,208
ecb39e75,Andhra Pradesh,Andhra Pradesh District 1,Agricultural,Compensation,235,55,7,0,1,15,0,0.112,2.0,111
026a67d6,Andhra Pradesh,Andhra Pradesh District 2,Commercial,Objection,280,180,22,0,5,2,46,0.212,6.0,187
a548f648,Chhattisgarh,Chhattisgarh District 3,Agricultural,Notification,66,46,26,0,4,3,16,0.221,8.0,165
e10da0d8,Tamil Nadu,Tamil Nadu District 4,Industrial,Compensation,220,40,33,0,6,20,0,0.262,11.0,197
eb4d91f8,Rajasthan,Rajasthan District 1,Agricultural,Notification,39,19,24,0,1,4,0,0.17,8.0,181
4d5651b4,Punjab,Punjab District 2,Industrial,Possession,268,8,35,0,3,5,0,0.256,13.0,181
28fb7e12,Tamil Nadu,Tamil Nadu District 3,Residential,Notification,44,24,38,0,6,35,1,0.327,13.0,154
ee0773ff,Punjab,Punjab District 4,Agricultural,Compensation,360,180,24,0,1,48,61,0.263,8.0,187
f7244337,Chhattisgarh,Chhattisgarh District 1,Residential,Possession,286,26,25,0,3,3,2,0.201,8.0,165
5a02430a,Punjab,Punjab District 2,Industrial,Compensation,238,58,25,1,5,69,10,0.308,9.0,187
10e2a770,Maharashtra,Maharashtra District 3,Agricultural,Possession,280,20,24,0,4,0,0,0.106,8.0,174
6e9b5223,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Notification,36,16,37,0,7,6,0,0.412,12.0,111
45b84bb5,Haryana,Haryana District 1,Agricultural,Compensation,272,92,19,0,2,45,2,0.035,6.0,187
bf4cc5cc,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Compensation,340,160,33,0,6,31,47,0.315,11.0,174
3e78daf6,Andhra Pradesh,Andhra Pradesh District 3,Agricultural,Notification,64,44,26,0,3,2,14,0.161,9.0,192
690b83ee,Punjab,Punjab District 4,Agricultural,Objection,164,64,25,0,4,5,12,0.299,8.0,174
846159c5,Karnataka,Karnataka District 1,Agricultural,Notification,50,30,34,0,2,7,5,0.304,13.0,201
d90558ce,Bihar,Bihar District 2,Agricultural,Notification,39,19,41,0,7,36,0,0.383,14.0,154
748ebd20,Karnataka,Karnataka District 3,Industrial,Possession,279,19,19,0,3,33,0,0.183,6.0,165
ed6f56be,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Objection,155,55,21,0,5,33,6,0.223,6.0,214
663b62b4,Rajasthan,Rajasthan District 1,Agricultural,Compensation,272,92,24,0,2,78,2,0.191,8.0,174
c0f4aeea,Karnataka,Karnataka District 2,Agricultural,Objection,280,180,26,0,3,5,80,0.27,9.0,352
af9e4d32,Madhya Pradesh,Madhya Pradesh District 3,Commercial,Notification,200,180,14,0,0,3,80,0.122,5.0,311
28a49ab5,Bihar,Bihar District 4,Industrial,Compensation,334,154,13,0,2,33,58,0.211,4.0,290
e9eac26a,Karnataka,Karnataka District 1,Commercial,Compensation,335,155,38,0,7,46,44,0.418,13.0,165
516a9c24,Rajasthan,Rajasthan District 2,Agricultural,Notification,43,23,34,1,9,34,10,0.478,11.0,138
e0be2f2c,Chhattisgarh,Chhattisgarh District 3,Agricultural,Compensation,340,160,42,0,6,64,62,0.226,15.0,295
bb397e4b,Maharashtra,Maharashtra District 4,Residential,Objection,145,45,34,0,4,0,0,0.11,12.0,192
ea97f033,Bihar,Bihar District 1,Agricultural,Compensation,270,90,36,0,5,20,15,0.222,13.0,256
6e1f38fe,Punjab,Punjab District 2,Agricultural,Objection,280,180,23,0,3,0,38,0.096,7.0,192
b5db79ad,West Bengal,West Bengal District 3,Industrial,Compensation,256,76,29,1,7,53,16,0.298,10.0,187
027bc849,Uttar Pradesh,Uttar Pradesh District 4,Industrial,Compensation,231,51,5,1,2,28,10,0.281,2.0,111
44df948d,West Bengal,West Bengal District 1,Agricultural,Compensation,335,155,15,0,2,12,44,0.122,4.0,281
fec624b6,Karnataka,Karnataka District 2,Residential,Compensation,237,57,12,0,2,41,0,0.237,3.0,165
d3dea18b,Bihar,Bihar District 3,Industrial,Notification,60,40,25,0,5,31,0,0.146,8.0,187
8164556c,Rajasthan,Rajasthan District 4,Agricultural,Compensation,326,146,28,0,5,43,38,0.332,9.0,201
8039d919,Rajasthan,Rajasthan District 1,Industrial,Notification,107,87,31,0,2,5,13,0.257,11.0,237
2b00089d,Maharashtra,Maharashtra District 2,Commercial,Possession,298,38,16,0,3,32,10,0.108,5.0,197
bfef68cd,Rajasthan,Rajasthan District 3,Agricultural,Objection,182,82,45,0,7,3,24,0.308,16.0,181
999af0ca,Punjab,Punjab District 4,Industrial,Notification,90,70,26,0,5,2,2,0.203,8.0,201
d13f6ab9,Punjab,Punjab District 1,Industrial,Compensation,308,128,17,0,2,56,40,0.071,6.0,192
fbfac9a3,Tamil Nadu,Tamil Nadu District 2,Agricultural,Objection,160,60,23,0,5,7,0,0.379,7.0,138
82e0ff85,Haryana,Haryana District 3,Residential,Objection,204,104,21,0,3,4,40,0.216,7.0,287
7b18bab1,Punjab,Punjab District 4,Agricultural,Compensation,244,64,26,1,3,7,10,0.203,9.0,111
b98bfc4f,Madhya Pradesh,Madhya Pradesh District 1,Industrial,Compensation,277,97,26,0,4,66,4,0.179,9.0,201
d4e6fccf,Haryana,Haryana District 2,Residential,Compensation,255,75,25,1,5,22,15,0.33,8.0,192
9b77b3cb,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Compensation,262,82,18,0,1,8,10,0.065,6.0,165
0d1ca490,Punjab,Punjab District 4,Industrial,Notification,52,32,28,0,4,30,6,0.07,10.0,154
acd410c2,Karnataka,Karnataka District 1,Industrial,Possession,279,19,34,0,5,5,0,0.318,11.0,111
0d2facb5,Haryana,Haryana District 2,Agricultural,Compensation,245,65,19,0,3,51,0,0.308,6.0,111
b1a184c9,Bihar,Bihar District 3,Industrial,Objection,126,26,21,0,3,3,0,0.182,7.0,138
e17f4e02,Haryana,Haryana District 4,Agricultural,Objection,145,45,19,0,1,4,0,0.167,6.0,165
cdeee7e8,Karnataka,Karnataka District 1,Agricultural,Compensation,239,59,18,0,0,33,0,0.154,6.0,111
68f27e06,Rajasthan,Rajasthan District 2,Industrial,Notification,60,40,24,0,3,1,12,0.11,8.0,201
78b41f3d,Maharashtra,Maharashtra District 3,Agricultural,Compensation,360,180,19,0,1,33,80,0.191,6.0,362
1479ce83,Punjab,Punjab District 4,Residential,Compensation,237,57,19,0,2,40,0,0.253,6.0,197
69514c44,Haryana,Haryana District 1,Residential,Possession,291,31,19,0,1,4,6,0.186,6.0,217
a9babc97,Karnataka,Karnataka District 2,Commercial,Compensation,229,49,28,0,5,14,0,0.196,9.0,111
22e9475e,Bihar,Bihar District 3,Agricultural,Compensation,244,64,26,1,5,19,10,0.328,9.0,111
aa7f6042,Rajasthan,Rajasthan District 4,Agricultural,Objection,212,112,13,1,4,3,10,0.314,4.0,111
1d97e7ea,West Bengal,West Bengal District 1,Industrial,Objection,280,180,18,0,2,2,38,0.116,6.0,181
64917944,Rajasthan,Rajasthan District 2,Agricultural,Notification,74,54,23,1,6,7,10,0.514,7.0,111
d448f8ee,Haryana,Haryana District 3,Industrial,Possession,286,26,14,0,0,4,2,0.139,5.0,165
1bb5df7d,Tamil Nadu,Tamil Nadu District 4,Industrial,Objection,182,82,19,0,2,9,25,0.399,6.0,265
5ee8f0d8,Bihar,Bihar District 1,Agricultural,Possession,296,36,16,0,3,6,9,0.285,5.0,232
b9d807c9,Rajasthan,Rajasthan District 2,Agricultural,Objection,280,180,11,1,5,7,80,0.487,3.0,328
6b71bdc4,Punjab,Punjab District 3,Residential,Objection,176,76,32,0,6,34,0,0.29,11.0,111
07d19bcf,Maharashtra,Maharashtra District 4,Agricultural,Notification,61,41,28,0,4,1,12,0.126,9.0,240
d4dcd86b,Haryana,Haryana District 1,Agricultural,Objection,144,44,27,0,2,2,0,0.137,9.0,187
d24c84be,Bihar,Bihar District 2,Agricultural,Compensation,290,110,33,0,5,74,14,0.238,11.0,174
d6993fac,Haryana,Haryana District 3,Agricultural,Notification,30,10,34,0,5,2,0,0.232,11.0,201
c17d03b6,Uttar Pradesh,Uttar Pradesh District 4,Agricultural,Objection,126,26,32,0,6,7,0,0.425,10.0,201
3e365d77,West Bengal,West Bengal District 1,Commercial,Notification,200,180,21,0,3,3,80,0.181,7.0,327
c08b2b9e,Karnataka,Karnataka District 2,Industrial,Compensation,266,86,22,1,5,35,22,0.397,7.0,228
bd0f0884,Tamil Nadu,Tamil Nadu District 3,Industrial,Notification,77,57,34,0,3,0,0,0.084,12.0,197
